Id;PostId;UserId;BountyAmount;VoteTypeId;CreationDate
964;401;NULL;NULL;2;2008-08-02 00:00:00.000
965;395;NULL;NULL;2;2008-08-02 00:00:00.000
966;414;NULL;NULL;2;2008-08-02 00:00:00.000
967;398;NULL;NULL;2;2008-08-02 00:00:00.000
968;401;NULL;NULL;2;2008-08-02 00:00:00.000
969;374;NULL;NULL;2;2008-08-02 00:00:00.000
970;10;NULL;NULL;2;2008-08-02 00:00:00.000
971;183;NULL;NULL;2;2008-08-02 00:00:00.000
972;325;NULL;NULL;2;2008-08-02 00:00:00.000
973;216;NULL;NULL;2;2008-08-02 00:00:00.000
974;431;NULL;NULL;2;2008-08-02 00:00:00.000
975;432;NULL;NULL;2;2008-08-02 00:00:00.000
976;432;NULL;NULL;1;2008-08-02 00:00:00.000
977;431;NULL;NULL;1;2008-08-02 00:00:00.000
978;424;NULL;NULL;2;2008-08-02 00:00:00.000
981;402;NULL;NULL;3;2008-08-02 00:00:00.000
982;13;NULL;NULL;2;2008-08-02 00:00:00.000
983;216;NULL;NULL;2;2008-08-02 00:00:00.000
984;402;NULL;NULL;2;2008-08-02 00:00:00.000
987;420;NULL;NULL;2;2008-08-02 00:00:00.000
988;413;NULL;NULL;2;2008-08-02 00:00:00.000
989;416;NULL;NULL;2;2008-08-02 00:00:00.000
990;428;NULL;NULL;2;2008-08-02 00:00:00.000
991;440;NULL;NULL;2;2008-08-02 00:00:00.000
992;409;NULL;NULL;2;2008-08-02 00:00:00.000
994;11;NULL;NULL;2;2008-08-02 00:00:00.000
995;12;NULL;NULL;2;2008-08-02 00:00:00.000
996;27;NULL;NULL;2;2008-08-02 00:00:00.000
997;235;NULL;NULL;2;2008-08-02 00:00:00.000
998;233;NULL;NULL;2;2008-08-02 00:00:00.000
999;86;NULL;NULL;2;2008-08-02 00:00:00.000
1000;7;NULL;NULL;2;2008-08-02 00:00:00.000
1001;4;NULL;NULL;2;2008-08-02 00:00:00.000
1003;412;NULL;NULL;3;2008-08-02 00:00:00.000
1004;155;NULL;NULL;3;2008-08-02 00:00:00.000
1005;118;NULL;NULL;3;2008-08-02 00:00:00.000
1006;116;NULL;NULL;3;2008-08-02 00:00:00.000
1007;113;NULL;NULL;3;2008-08-02 00:00:00.000
1008;371;NULL;NULL;2;2008-08-02 00:00:00.000
1009;421;NULL;NULL;2;2008-08-02 00:00:00.000
1011;358;NULL;NULL;2;2008-08-02 00:00:00.000
1013;429;NULL;NULL;2;2008-08-02 00:00:00.000
1014;431;NULL;NULL;2;2008-08-02 00:00:00.000
1015;371;NULL;NULL;2;2008-08-02 00:00:00.000
1016;451;NULL;NULL;2;2008-08-02 00:00:00.000
1017;375;NULL;NULL;2;2008-08-02 00:00:00.000
1018;396;NULL;NULL;2;2008-08-02 00:00:00.000
1019;449;NULL;NULL;2;2008-08-02 00:00:00.000
1021;437;NULL;NULL;2;2008-08-02 00:00:00.000
1022;442;NULL;NULL;2;2008-08-02 00:00:00.000
1023;103;NULL;NULL;2;2008-08-02 00:00:00.000
1024;451;NULL;NULL;2;2008-08-02 00:00:00.000
1025;375;NULL;NULL;2;2008-08-02 00:00:00.000
1026;396;NULL;NULL;2;2008-08-02 00:00:00.000
1027;396;NULL;NULL;1;2008-08-02 00:00:00.000
1029;414;NULL;NULL;2;2008-08-02 00:00:00.000
1030;444;NULL;NULL;2;2008-08-02 00:00:00.000
1031;247;NULL;NULL;2;2008-08-02 00:00:00.000
1032;351;NULL;NULL;3;2008-08-02 00:00:00.000
1034;441;NULL;NULL;2;2008-08-02 00:00:00.000
1035;441;NULL;NULL;2;2008-08-02 00:00:00.000
1036;462;NULL;NULL;2;2008-08-02 00:00:00.000
1037;458;NULL;NULL;2;2008-08-02 00:00:00.000
1038;468;NULL;NULL;2;2008-08-02 00:00:00.000
1041;394;NULL;NULL;3;2008-08-02 00:00:00.000
1042;458;NULL;NULL;2;2008-08-02 00:00:00.000
1043;350;NULL;NULL;2;2008-08-02 00:00:00.000
1044;400;NULL;NULL;2;2008-08-02 00:00:00.000
1048;421;NULL;NULL;2;2008-08-02 00:00:00.000
1053;374;NULL;NULL;2;2008-08-02 00:00:00.000
1054;473;NULL;NULL;2;2008-08-02 00:00:00.000
1055;338;NULL;NULL;3;2008-08-02 00:00:00.000
1056;343;NULL;NULL;2;2008-08-02 00:00:00.000
1057;327;NULL;NULL;2;2008-08-02 00:00:00.000
1058;296;NULL;NULL;2;2008-08-02 00:00:00.000
1059;384;NULL;NULL;2;2008-08-02 00:00:00.000
1060;473;NULL;NULL;2;2008-08-02 00:00:00.000
1061;456;NULL;NULL;2;2008-08-02 00:00:00.000
1062;334;NULL;NULL;2;2008-08-02 00:00:00.000
1063;377;NULL;NULL;2;2008-08-02 00:00:00.000
1065;396;NULL;NULL;2;2008-08-02 00:00:00.000
1066;300;NULL;NULL;2;2008-08-02 00:00:00.000
1068;371;NULL;NULL;2;2008-08-02 00:00:00.000
1069;468;NULL;NULL;2;2008-08-02 00:00:00.000
1070;414;NULL;NULL;2;2008-08-02 00:00:00.000
1071;420;NULL;NULL;2;2008-08-02 00:00:00.000
1080;385;NULL;NULL;3;2008-08-02 00:00:00.000
1083;296;NULL;NULL;3;2008-08-02 00:00:00.000
1090;459;NULL;NULL;3;2008-08-02 00:00:00.000
1091;470;NULL;NULL;2;2008-08-02 00:00:00.000
1092;7;NULL;NULL;3;2008-08-02 00:00:00.000
1094;358;NULL;NULL;2;2008-08-02 00:00:00.000
1095;256;NULL;NULL;3;2008-08-02 00:00:00.000
1096;255;NULL;NULL;3;2008-08-02 00:00:00.000
1097;241;NULL;NULL;2;2008-08-02 00:00:00.000
1098;483;NULL;NULL;2;2008-08-02 00:00:00.000
1099;302;NULL;NULL;2;2008-08-02 00:00:00.000
1100;488;NULL;NULL;2;2008-08-02 00:00:00.000
1101;15;NULL;NULL;3;2008-08-02 00:00:00.000
1103;169;NULL;NULL;2;2008-08-02 00:00:00.000
1104;126;NULL;NULL;2;2008-08-02 00:00:00.000
1106;449;NULL;NULL;3;2008-08-02 00:00:00.000
1111;379;NULL;NULL;2;2008-08-02 00:00:00.000
1112;376;NULL;NULL;2;2008-08-02 00:00:00.000
1117;98;NULL;NULL;2;2008-08-02 00:00:00.000
1124;45;NULL;NULL;2;2008-08-02 00:00:00.000
1125;499;NULL;NULL;2;2008-08-02 00:00:00.000
1127;485;NULL;NULL;2;2008-08-02 00:00:00.000
1128;505;NULL;NULL;3;2008-08-02 00:00:00.000
1135;411;NULL;NULL;2;2008-08-02 00:00:00.000
1137;473;NULL;NULL;2;2008-08-02 00:00:00.000
1138;505;NULL;NULL;2;2008-08-02 00:00:00.000
1139;396;NULL;NULL;2;2008-08-02 00:00:00.000
1140;375;NULL;NULL;2;2008-08-02 00:00:00.000
1141;371;NULL;NULL;2;2008-08-02 00:00:00.000
1142;380;NULL;NULL;3;2008-08-02 00:00:00.000
1145;485;NULL;NULL;2;2008-08-02 00:00:00.000
1146;361;NULL;NULL;2;2008-08-02 00:00:00.000
1147;376;NULL;NULL;3;2008-08-02 00:00:00.000
1148;379;NULL;NULL;3;2008-08-02 00:00:00.000
1149;385;NULL;NULL;3;2008-08-02 00:00:00.000
1150;389;NULL;NULL;3;2008-08-02 00:00:00.000
1151;404;NULL;NULL;2;2008-08-02 00:00:00.000
1152;408;NULL;NULL;3;2008-08-02 00:00:00.000
1153;424;NULL;NULL;2;2008-08-02 00:00:00.000
1154;394;NULL;NULL;3;2008-08-02 00:00:00.000
1156;477;NULL;NULL;3;2008-08-02 00:00:00.000
1158;478;NULL;NULL;3;2008-08-02 00:00:00.000
1159;480;NULL;NULL;3;2008-08-02 00:00:00.000
1161;490;NULL;NULL;2;2008-08-02 00:00:00.000
1162;483;NULL;NULL;2;2008-08-02 00:00:00.000
1163;390;NULL;NULL;3;2008-08-02 00:00:00.000
1164;498;NULL;NULL;3;2008-08-02 00:00:00.000
1165;501;NULL;NULL;2;2008-08-02 00:00:00.000
1167;507;NULL;NULL;2;2008-08-02 00:00:00.000
1170;438;NULL;NULL;2;2008-08-02 00:00:00.000
1190;446;NULL;NULL;3;2008-08-02 00:00:00.000
1191;96;NULL;NULL;2;2008-08-02 00:00:00.000
1192;409;NULL;NULL;3;2008-08-02 00:00:00.000
1194;384;NULL;NULL;2;2008-08-02 00:00:00.000
1195;382;NULL;NULL;2;2008-08-02 00:00:00.000
1196;438;NULL;NULL;2;2008-08-02 00:00:00.000
1197;507;NULL;NULL;2;2008-08-02 00:00:00.000
1199;515;NULL;NULL;2;2008-08-02 00:00:00.000
1203;487;NULL;NULL;2;2008-08-02 00:00:00.000
1204;488;NULL;NULL;2;2008-08-02 00:00:00.000
1205;396;NULL;NULL;2;2008-08-02 00:00:00.000
1206;429;NULL;NULL;2;2008-08-02 00:00:00.000
1207;367;NULL;NULL;2;2008-08-02 00:00:00.000
1211;351;NULL;NULL;3;2008-08-02 00:00:00.000
1212;505;NULL;NULL;2;2008-08-02 00:00:00.000
1213;507;NULL;NULL;2;2008-08-02 00:00:00.000
1214;488;NULL;NULL;2;2008-08-02 00:00:00.000
1215;523;NULL;NULL;3;2008-08-02 00:00:00.000
1216;494;NULL;NULL;2;2008-08-02 00:00:00.000
1218;488;NULL;NULL;2;2008-08-02 00:00:00.000
1219;512;NULL;NULL;3;2008-08-02 00:00:00.000
1220;351;NULL;NULL;3;2008-08-02 00:00:00.000
1221;517;NULL;NULL;2;2008-08-02 00:00:00.000
1222;454;NULL;NULL;3;2008-08-02 00:00:00.000
1225;319;NULL;NULL;2;2008-08-02 00:00:00.000
1227;524;NULL;NULL;2;2008-08-02 00:00:00.000
1228;342;NULL;NULL;3;2008-08-02 00:00:00.000
1229;247;NULL;NULL;2;2008-08-02 00:00:00.000
1230;512;NULL;NULL;3;2008-08-02 00:00:00.000
1231;70;NULL;NULL;3;2008-08-02 00:00:00.000
1232;241;NULL;NULL;2;2008-08-02 00:00:00.000
1236;494;NULL;NULL;2;2008-08-02 00:00:00.000
1237;509;NULL;NULL;2;2008-08-02 00:00:00.000
1238;454;NULL;NULL;2;2008-08-02 00:00:00.000
1239;351;NULL;NULL;3;2008-08-02 00:00:00.000
1240;216;NULL;NULL;2;2008-08-02 00:00:00.000
1241;494;NULL;NULL;3;2008-08-02 00:00:00.000
1243;456;NULL;NULL;3;2008-08-02 00:00:00.000
1245;346;NULL;NULL;2;2008-08-02 00:00:00.000
1246;351;NULL;NULL;3;2008-08-02 00:00:00.000
1247;92;NULL;NULL;2;2008-08-02 00:00:00.000
1248;519;NULL;NULL;2;2008-08-02 00:00:00.000
1250;107;NULL;NULL;3;2008-08-02 00:00:00.000
1251;514;NULL;NULL;2;2008-08-02 00:00:00.000
1252;406;NULL;NULL;3;2008-08-02 00:00:00.000
1253;414;NULL;NULL;2;2008-08-02 00:00:00.000
1254;498;NULL;NULL;3;2008-08-02 00:00:00.000
1256;371;NULL;NULL;2;2008-08-02 00:00:00.000
1257;386;NULL;NULL;3;2008-08-02 00:00:00.000
1258;474;NULL;NULL;3;2008-08-02 00:00:00.000
1259;384;NULL;NULL;2;2008-08-02 00:00:00.000
1260;209;NULL;NULL;2;2008-08-02 00:00:00.000
1261;392;NULL;NULL;2;2008-08-02 00:00:00.000
1262;190;NULL;NULL;3;2008-08-02 00:00:00.000
1263;541;NULL;NULL;2;2008-08-02 00:00:00.000
1264;327;NULL;NULL;2;2008-08-02 00:00:00.000
1265;98;NULL;NULL;2;2008-08-02 00:00:00.000
1266;519;NULL;NULL;2;2008-08-02 00:00:00.000
1267;514;NULL;NULL;2;2008-08-02 00:00:00.000
1268;367;NULL;NULL;2;2008-08-02 00:00:00.000
1269;374;NULL;NULL;2;2008-08-02 00:00:00.000
1270;383;NULL;NULL;2;2008-08-02 00:00:00.000
1271;88;NULL;NULL;2;2008-08-02 00:00:00.000
1272;379;NULL;NULL;3;2008-08-02 00:00:00.000
1278;369;NULL;NULL;2;2008-08-02 00:00:00.000
1279;5;NULL;NULL;2;2008-08-02 00:00:00.000
1280;533;NULL;NULL;2;2008-08-02 00:00:00.000
1281;305;NULL;NULL;2;2008-08-02 00:00:00.000
1282;351;NULL;NULL;3;2008-08-02 00:00:00.000
1283;458;NULL;NULL;2;2008-08-02 00:00:00.000
1284;505;NULL;NULL;2;2008-08-02 00:00:00.000
1285;544;NULL;NULL;2;2008-08-02 00:00:00.000
1286;544;NULL;NULL;1;2008-08-02 00:00:00.000
1287;545;NULL;NULL;2;2008-08-02 00:00:00.000
1288;546;NULL;NULL;2;2008-08-02 00:00:00.000
1289;33;NULL;NULL;2;2008-08-02 00:00:00.000
1290;544;NULL;NULL;2;2008-08-02 00:00:00.000
1291;543;NULL;NULL;2;2008-08-02 00:00:00.000
1292;15;NULL;NULL;3;2008-08-02 00:00:00.000
1293;542;NULL;NULL;2;2008-08-02 00:00:00.000
1294;512;NULL;NULL;3;2008-08-02 00:00:00.000
1303;546;NULL;NULL;2;2008-08-02 00:00:00.000
1304;437;NULL;NULL;3;2008-08-02 00:00:00.000
1305;98;NULL;NULL;2;2008-08-02 00:00:00.000
1306;15;NULL;NULL;3;2008-08-02 00:00:00.000
1307;33;NULL;NULL;2;2008-08-02 00:00:00.000
1308;209;NULL;NULL;2;2008-08-02 00:00:00.000
1309;367;NULL;NULL;2;2008-08-02 00:00:00.000
1310;387;NULL;NULL;2;2008-08-02 00:00:00.000
1311;391;NULL;NULL;2;2008-08-02 00:00:00.000
1312;392;NULL;NULL;2;2008-08-02 00:00:00.000
1314;452;NULL;NULL;2;2008-08-02 00:00:00.000
1315;453;NULL;NULL;2;2008-08-02 00:00:00.000
1316;444;NULL;NULL;3;2008-08-02 00:00:00.000
1317;452;NULL;NULL;2;2008-08-02 00:00:00.000
1318;189;NULL;NULL;3;2008-08-02 00:00:00.000
1319;453;NULL;NULL;2;2008-08-02 00:00:00.000
1320;247;NULL;NULL;2;2008-08-02 00:00:00.000
1321;184;NULL;NULL;2;2008-08-02 00:00:00.000
1322;181;NULL;NULL;2;2008-08-02 00:00:00.000
1323;187;NULL;NULL;2;2008-08-02 00:00:00.000
1324;552;NULL;NULL;2;2008-08-02 00:00:00.000
1325;238;NULL;NULL;2;2008-08-02 00:00:00.000
1327;551;NULL;NULL;2;2008-08-02 00:00:00.000
1328;262;NULL;NULL;2;2008-08-02 00:00:00.000
1329;226;NULL;NULL;2;2008-08-02 00:00:00.000
1330;259;NULL;NULL;2;2008-08-02 00:00:00.000
1331;259;NULL;NULL;1;2008-08-02 00:00:00.000
1334;553;NULL;NULL;2;2008-08-02 00:00:00.000
1335;516;NULL;NULL;2;2008-08-02 00:00:00.000
1341;553;NULL;NULL;3;2008-08-02 00:00:00.000
1343;552;NULL;NULL;3;2008-08-02 00:00:00.000
1344;456;NULL;NULL;2;2008-08-02 00:00:00.000
1345;552;NULL;NULL;3;2008-08-02 00:00:00.000
1349;556;NULL;NULL;2;2008-08-02 00:00:00.000
1350;454;NULL;NULL;2;2008-08-02 00:00:00.000
1351;381;NULL;NULL;2;2008-08-02 00:00:00.000
1352;386;NULL;NULL;2;2008-08-02 00:00:00.000
1353;522;NULL;NULL;2;2008-08-02 00:00:00.000
1354;521;NULL;NULL;2;2008-08-02 00:00:00.000
1355;173;NULL;NULL;2;2008-08-02 00:00:00.000
1357;12;NULL;NULL;2;2008-08-02 00:00:00.000
1358;13;NULL;NULL;2;2008-08-02 00:00:00.000
1359;541;NULL;NULL;1;2008-08-02 00:00:00.000
1360;552;NULL;NULL;3;2008-08-02 00:00:00.000
1361;555;NULL;NULL;2;2008-08-02 00:00:00.000
1362;549;NULL;NULL;2;2008-08-02 00:00:00.000
1363;98;NULL;NULL;2;2008-08-02 00:00:00.000
1364;559;NULL;NULL;2;2008-08-02 00:00:00.000
1365;437;NULL;NULL;3;2008-08-02 00:00:00.000
1366;544;NULL;NULL;2;2008-08-02 00:00:00.000
1369;566;NULL;NULL;2;2008-08-02 00:00:00.000
1376;568;NULL;NULL;2;2008-08-02 00:00:00.000
1379;554;NULL;NULL;3;2008-08-02 00:00:00.000
1380;437;NULL;NULL;2;2008-08-02 00:00:00.000
1384;568;NULL;NULL;3;2008-08-02 00:00:00.000
1385;296;NULL;NULL;3;2008-08-02 00:00:00.000
1387;565;NULL;NULL;3;2008-08-02 00:00:00.000
1388;565;NULL;NULL;2;2008-08-02 00:00:00.000
1389;568;NULL;NULL;2;2008-08-02 00:00:00.000
1390;560;NULL;NULL;2;2008-08-02 00:00:00.000
1391;569;NULL;NULL;2;2008-08-02 00:00:00.000
1392;569;NULL;NULL;2;2008-08-02 00:00:00.000
1393;563;NULL;NULL;2;2008-08-02 00:00:00.000
1394;570;NULL;NULL;2;2008-08-02 00:00:00.000
1395;559;NULL;NULL;2;2008-08-02 00:00:00.000
1396;564;NULL;NULL;2;2008-08-02 00:00:00.000
1397;568;NULL;NULL;2;2008-08-02 00:00:00.000
1398;554;NULL;NULL;2;2008-08-02 00:00:00.000
1399;537;NULL;NULL;2;2008-08-02 00:00:00.000
1402;371;NULL;NULL;2;2008-08-02 00:00:00.000
1404;451;NULL;NULL;2;2008-08-02 00:00:00.000
1405;396;NULL;NULL;2;2008-08-02 00:00:00.000
1406;563;NULL;NULL;2;2008-08-02 00:00:00.000
1407;564;NULL;NULL;2;2008-08-02 00:00:00.000
1409;546;NULL;NULL;2;2008-08-02 00:00:00.000
1410;419;NULL;NULL;2;2008-08-02 00:00:00.000
1411;559;NULL;NULL;2;2008-08-02 00:00:00.000
1412;563;NULL;NULL;2;2008-08-02 00:00:00.000
1413;485;NULL;NULL;2;2008-08-02 00:00:00.000
1414;452;NULL;NULL;2;2008-08-02 00:00:00.000
1420;435;NULL;NULL;2;2008-08-02 00:00:00.000
1421;435;NULL;NULL;1;2008-08-02 00:00:00.000
1426;453;NULL;NULL;2;2008-08-02 00:00:00.000
1427;575;NULL;NULL;2;2008-08-02 00:00:00.000
1428;549;NULL;NULL;2;2008-08-02 00:00:00.000
1429;552;NULL;NULL;2;2008-08-02 00:00:00.000
1430;498;NULL;NULL;3;2008-08-02 00:00:00.000
1432;501;NULL;NULL;2;2008-08-02 00:00:00.000
1433;447;NULL;NULL;2;2008-08-02 00:00:00.000
1434;488;NULL;NULL;2;2008-08-02 00:00:00.000
1435;494;NULL;NULL;2;2008-08-02 00:00:00.000
1436;164;NULL;NULL;2;2008-08-02 00:00:00.000
1437;498;NULL;NULL;3;2008-08-02 00:00:00.000
1438;437;NULL;NULL;2;2008-08-02 00:00:00.000
1441;576;NULL;NULL;2;2008-08-02 00:00:00.000
1447;445;NULL;NULL;2;2008-08-02 00:00:00.000
1450;208;NULL;NULL;2;2008-08-02 00:00:00.000
1453;247;NULL;NULL;2;2008-08-02 00:00:00.000
1454;581;NULL;NULL;2;2008-08-02 00:00:00.000
1455;581;NULL;NULL;2;2008-08-02 00:00:00.000
1456;560;NULL;NULL;3;2008-08-02 00:00:00.000
1457;584;NULL;NULL;2;2008-08-02 00:00:00.000
1458;418;NULL;NULL;2;2008-08-02 00:00:00.000
1459;247;NULL;NULL;1;2008-08-02 00:00:00.000
1460;418;NULL;NULL;1;2008-08-02 00:00:00.000
1461;498;NULL;NULL;3;2008-08-02 00:00:00.000
1463;369;NULL;NULL;2;2008-08-02 00:00:00.000
1464;189;NULL;NULL;3;2008-08-03 00:00:00.000
1467;525;NULL;NULL;2;2008-08-03 00:00:00.000
1468;471;NULL;NULL;2;2008-08-03 00:00:00.000
1470;586;NULL;NULL;2;2008-08-03 00:00:00.000
1471;543;NULL;NULL;2;2008-08-03 00:00:00.000
1472;544;NULL;NULL;2;2008-08-03 00:00:00.000
1473;458;NULL;NULL;2;2008-08-03 00:00:00.000
1474;374;NULL;NULL;2;2008-08-03 00:00:00.000
1475;468;NULL;NULL;2;2008-08-03 00:00:00.000
1476;424;NULL;NULL;2;2008-08-03 00:00:00.000
1477;441;NULL;NULL;2;2008-08-03 00:00:00.000
1478;379;NULL;NULL;3;2008-08-03 00:00:00.000
1480;478;NULL;NULL;2;2008-08-03 00:00:00.000
1481;477;NULL;NULL;2;2008-08-03 00:00:00.000
1482;580;NULL;NULL;2;2008-08-03 00:00:00.000
1483;296;NULL;NULL;2;2008-08-03 00:00:00.000
1485;591;NULL;NULL;2;2008-08-03 00:00:00.000
1486;581;NULL;NULL;3;2008-08-03 00:00:00.000
1487;343;NULL;NULL;2;2008-08-03 00:00:00.000
1488;442;NULL;NULL;2;2008-08-03 00:00:00.000
1489;442;NULL;NULL;1;2008-08-03 00:00:00.000
1490;581;NULL;NULL;2;2008-08-03 00:00:00.000
1491;484;NULL;NULL;2;2008-08-03 00:00:00.000
1493;169;NULL;NULL;2;2008-08-03 00:00:00.000
1494;587;NULL;NULL;2;2008-08-03 00:00:00.000
1495;584;NULL;NULL;3;2008-08-03 00:00:00.000
1498;183;NULL;NULL;3;2008-08-03 00:00:00.000
1499;417;NULL;NULL;3;2008-08-03 00:00:00.000
1500;538;NULL;NULL;2;2008-08-03 00:00:00.000
1501;586;NULL;NULL;2;2008-08-03 00:00:00.000
1502;580;NULL;NULL;2;2008-08-03 00:00:00.000
1503;181;NULL;NULL;2;2008-08-03 00:00:00.000
1504;418;NULL;NULL;2;2008-08-03 00:00:00.000
1505;531;NULL;NULL;2;2008-08-03 00:00:00.000
1507;598;NULL;NULL;2;2008-08-03 00:00:00.000
1508;576;NULL;NULL;2;2008-08-03 00:00:00.000
1522;507;NULL;NULL;3;2008-08-03 00:00:00.000
1528;317;NULL;NULL;2;2008-08-03 00:00:00.000
1529;327;NULL;NULL;2;2008-08-03 00:00:00.000
1530;318;NULL;NULL;2;2008-08-03 00:00:00.000
1531;608;NULL;NULL;2;2008-08-03 00:00:00.000
1532;247;NULL;NULL;2;2008-08-03 00:00:00.000
1533;581;NULL;NULL;2;2008-08-03 00:00:00.000
1534;559;NULL;NULL;2;2008-08-03 00:00:00.000
1535;566;NULL;NULL;2;2008-08-03 00:00:00.000
1536;608;NULL;NULL;2;2008-08-03 00:00:00.000
1539;611;NULL;NULL;2;2008-08-03 00:00:00.000
1540;343;NULL;NULL;2;2008-08-03 00:00:00.000
1541;317;NULL;NULL;2;2008-08-03 00:00:00.000
1542;208;NULL;NULL;2;2008-08-03 00:00:00.000
1543;215;NULL;NULL;2;2008-08-03 00:00:00.000
1544;211;NULL;NULL;2;2008-08-03 00:00:00.000
1547;203;NULL;NULL;3;2008-08-03 00:00:00.000
1548;535;NULL;NULL;2;2008-08-03 00:00:00.000
1549;313;NULL;NULL;2;2008-08-03 00:00:00.000
1550;498;NULL;NULL;3;2008-08-03 00:00:00.000
1551;610;NULL;NULL;3;2008-08-03 00:00:00.000
1553;112;NULL;NULL;2;2008-08-03 00:00:00.000
1554;104;NULL;NULL;2;2008-08-03 00:00:00.000
1555;173;NULL;NULL;2;2008-08-03 00:00:00.000
1556;516;NULL;NULL;2;2008-08-03 00:00:00.000
1557;358;NULL;NULL;2;2008-08-03 00:00:00.000
1558;275;NULL;NULL;2;2008-08-03 00:00:00.000
1562;602;NULL;NULL;2;2008-08-03 00:00:00.000
1563;316;NULL;NULL;2;2008-08-03 00:00:00.000
1564;615;NULL;NULL;2;2008-08-03 00:00:00.000
1565;458;NULL;NULL;2;2008-08-03 00:00:00.000
1566;453;NULL;NULL;2;2008-08-03 00:00:00.000
1567;209;NULL;NULL;2;2008-08-03 00:00:00.000
1568;558;NULL;NULL;2;2008-08-03 00:00:00.000
1569;609;NULL;NULL;3;2008-08-03 00:00:00.000
1570;601;NULL;NULL;2;2008-08-03 00:00:00.000
1571;488;NULL;NULL;2;2008-08-03 00:00:00.000
1573;104;NULL;NULL;2;2008-08-03 00:00:00.000
1574;623;NULL;NULL;2;2008-08-03 00:00:00.000
1575;396;NULL;NULL;2;2008-08-03 00:00:00.000
1576;458;NULL;NULL;2;2008-08-03 00:00:00.000
1577;374;NULL;NULL;2;2008-08-03 00:00:00.000
1578;623;NULL;NULL;2;2008-08-03 00:00:00.000
1579;468;NULL;NULL;2;2008-08-03 00:00:00.000
1580;441;NULL;NULL;2;2008-08-03 00:00:00.000
1581;566;NULL;NULL;2;2008-08-03 00:00:00.000
1582;386;NULL;NULL;2;2008-08-03 00:00:00.000
1583;33;NULL;NULL;2;2008-08-03 00:00:00.000
1584;15;NULL;NULL;3;2008-08-03 00:00:00.000
1585;14;NULL;NULL;2;2008-08-03 00:00:00.000
1586;426;NULL;NULL;2;2008-08-03 00:00:00.000
1587;182;NULL;NULL;2;2008-08-03 00:00:00.000
1588;624;NULL;NULL;3;2008-08-03 00:00:00.000
1589;203;NULL;NULL;2;2008-08-03 00:00:00.000
1590;624;NULL;NULL;3;2008-08-03 00:00:00.000
1591;609;NULL;NULL;2;2008-08-03 00:00:00.000
1592;622;NULL;NULL;3;2008-08-03 00:00:00.000
1593;558;NULL;NULL;2;2008-08-03 00:00:00.000
1594;15;NULL;NULL;3;2008-08-03 00:00:00.000
1595;33;NULL;NULL;2;2008-08-03 00:00:00.000
1596;14;NULL;NULL;2;2008-08-03 00:00:00.000
1597;449;NULL;NULL;2;2008-08-03 00:00:00.000
1602;98;NULL;NULL;1;2008-08-03 00:00:00.000
1603;624;NULL;NULL;3;2008-08-03 00:00:00.000
1604;453;NULL;NULL;2;2008-08-03 00:00:00.000
1605;579;NULL;NULL;2;2008-08-03 00:00:00.000
1606;362;NULL;NULL;3;2008-08-03 00:00:00.000
1608;566;NULL;NULL;2;2008-08-03 00:00:00.000
1610;343;NULL;NULL;2;2008-08-03 00:00:00.000
1611;474;NULL;NULL;2;2008-08-03 00:00:00.000
1613;632;NULL;NULL;2;2008-08-03 00:00:00.000
1614;622;NULL;NULL;2;2008-08-03 00:00:00.000
1615;634;NULL;NULL;2;2008-08-03 00:00:00.000
1616;633;NULL;NULL;2;2008-08-03 00:00:00.000
1617;351;NULL;NULL;3;2008-08-03 00:00:00.000
1618;630;NULL;NULL;2;2008-08-03 00:00:00.000
1619;630;NULL;NULL;2;2008-08-03 00:00:00.000
1620;623;NULL;NULL;2;2008-08-03 00:00:00.000
1622;636;NULL;NULL;2;2008-08-03 00:00:00.000
1623;602;NULL;NULL;2;2008-08-03 00:00:00.000
1625;541;NULL;NULL;2;2008-08-03 00:00:00.000
1626;615;NULL;NULL;2;2008-08-03 00:00:00.000
1628;95;NULL;NULL;2;2008-08-03 00:00:00.000
1629;357;NULL;NULL;3;2008-08-03 00:00:00.000
1630;103;NULL;NULL;3;2008-08-03 00:00:00.000
1631;29;NULL;NULL;3;2008-08-03 00:00:00.000
1632;576;NULL;NULL;2;2008-08-03 00:00:00.000
1633;598;NULL;NULL;2;2008-08-03 00:00:00.000
1634;371;NULL;NULL;2;2008-08-03 00:00:00.000
1635;247;NULL;NULL;2;2008-08-03 00:00:00.000
1636;185;NULL;NULL;2;2008-08-03 00:00:00.000
1639;351;NULL;NULL;2;2008-08-03 00:00:00.000
1641;623;NULL;NULL;2;2008-08-03 00:00:00.000
1642;488;NULL;NULL;2;2008-08-03 00:00:00.000
1643;309;NULL;NULL;2;2008-08-03 00:00:00.000
1644;346;NULL;NULL;2;2008-08-03 00:00:00.000
1645;494;NULL;NULL;3;2008-08-03 00:00:00.000
1646;86;NULL;NULL;2;2008-08-03 00:00:00.000
1647;512;NULL;NULL;3;2008-08-03 00:00:00.000
1648;634;NULL;NULL;2;2008-08-03 00:00:00.000
1649;636;NULL;NULL;2;2008-08-03 00:00:00.000
1650;512;NULL;NULL;3;2008-08-03 00:00:00.000
1651;488;NULL;NULL;2;2008-08-03 00:00:00.000
1652;632;NULL;NULL;2;2008-08-03 00:00:00.000
1653;646;NULL;NULL;2;2008-08-03 00:00:00.000
1655;630;NULL;NULL;2;2008-08-03 00:00:00.000
